Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
7650796318,"Aug 17, 2022, 12:09:23 AM",Evening Run,Run,,1404,4.23,,,false,,,activities/7650796318.gpx,,,1404.0,1383.0,4238.2099609375,4.534033298492432,3.064504623413086,120.20872497558594,117.90872955322266,326.8999938964844,435.70001220703125,15.686223983764648,0.05426819249987602,,,,,,,,,373.156982421875,,,,,,,,,,,,,,,,0.0,,1.0,4601.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0186681747436523,0.0,,,,,,,,,,,,""
7656115927,"Aug 17, 2022, 10:36:42 PM",Evening Ride,Ride,,1984,9.02,,,false,,Kona Rove ST,activities/7656115927.gpx,,25.0,1984.0,1945.0,9027.7998046875,15.308008193969727,4.641542434692383,252.93576049804688,252.93576049804688,326.8999938964844,491.1000061035156,37.56260681152344,0.0,,,,,,,,162.2167205810547,351.79534912109375,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5858926.0,,,,,,,,,,,0.0,4.550302505493164,0.0,,,,,,,,,,,,""
7666447273,"Aug 19, 2022, 8:13:09 PM",Evening Ride,Ride,,8889,48.20,,,false,,Kona Rove ST,activities/7666447273.gpx,,25.0,8889.0,8537.0,48205.890625,17.782032012939453,5.646701335906982,726.536376953125,743.7363891601562,239.6999969482422,483.8999938964844,20.317461013793945,-0.03568028658628464,,,,,,,,123.82128143310547,1178.6243896484375,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5858926.0,,,,,,,,,,,0.0,5.423094749450684,0.0,,,,,,,,,,,,""
7672190495,"Aug 20, 2022, 9:33:41 PM",Evening Ride,Ride,,5162,27.80,,,false,,Kona Rove ST,activities/7672190495.gpx,,25.0,5162.0,5148.0,27807.560546875,17.641796112060547,5.4016242027282715,514.509521484375,514.6094970703125,332.0,453.79998779296875,20.80919075012207,-0.0003596144379116595,,,,,,,,133.2472686767578,764.842041015625,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5858926.0,,,,,,,,,,,0.0,5.386974334716797,0.0,,,,,,,,,,,,""
7687070954,"Aug 23, 2022, 3:18:08 PM",Lunch Run,Run,,3350,8.63,,,false,,,activities/7687070954.gpx,,,3350.0,3026.0,8634.5498046875,4.734000205993652,2.8534533977508545,254.35018920898438,247.7501983642578,326.8999938964844,491.1000061035156,31.969030380249023,0.07643710821866989,,,,,,,,,772.6610717773438,,,,,,,,,,,,,,,,0.0,,1.0,9528.099609375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.57747745513916,0.0,,,,,,,,,,,,""
7700189517,"Aug 25, 2022, 7:31:34 PM",Afternoon Ride,Ride,,5058,28.90,,,false,,Kona Rove ST,activities/7700189517.gpx,,25.0,5058.0,5052.0,28901.439453125,16.483983993530273,5.720791816711426,517.6254272460938,519.1254272460938,333.3999938964844,453.8999938964844,44.01408767700195,-0.0051900530233979225,,,,,,,,140.8350830078125,793.3211669921875,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5858926.0,,,,,,,,,,,0.0,5.714005470275879,0.0,,,,,,,,,,,,""
7705625525,"Aug 26, 2022, 10:38:39 PM",Evening Run,Run,,2879,8.86,,,false,,,activities/7705625525.gpx,,,2879.0,2825.0,8867.759765625,5.359999656677246,3.1390299797058105,254.8800048828125,248.48001098632812,326.8999938964844,491.1000061035156,29.79286003112793,0.07217155396938324,,,,,,,,,790.3960571289062,,,,,,,,,,,,,,,,0.0,,1.0,9746.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.080152750015259,0.0,,,,,,,,,,,,""
7710109791,"Aug 27, 2022, 3:08:19 PM",Afternoon Ride,Ride,,7506,44.20,,,false,,Kona Rove ST,activities/7710109791.gpx,,25.0,7506.0,7446.0,44208.87109375,18.415624618530273,5.937264442443848,655.3482666015625,655.8482666015625,310.8999938964844,453.8999938964844,18.88888931274414,-0.0011309947585687041,,,,,,,,130.72787475585938,1085.3406982421875,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5858926.0,,,,,,,,,,,0.0,5.889804363250732,450.8999938964844,,,,,,,,,,,,""
7716179159,"Aug 28, 2022, 3:22:05 PM",Afternoon Ride,Ride,,7140,39.89,,,false,,Kona Rove ST,activities/7716179159.gpx,,25.0,7140.0,7088.0,39894.2890625,16.061717987060547,5.628426551818848,652.6857299804688,652.7857666015625,316.1000061035156,453.8999938964844,35.125450134277344,-0.00025066244415938854,,,,,,,,127.42031860351562,1007.01806640625,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5858926.0,,,,,,,,,,,0.0,5.587435245513916,0.0,,,,,,,,,,,,""
7722200675,"Aug 29, 2022, 8:17:59 PM",Afternoon Run,Run,,4459,8.93,,,false,,,activities/7722200675.gpx,,,4459.0,3077.0,8930.08984375,5.853906154632568,2.9022066593170166,253.75802612304688,247.75802612304688,326.8999938964844,491.1000061035156,27.53456687927246,0.0671885758638382,,,,,,,,,794.3777465820312,,,,,,,,,,,,,,,,0.0,,1.0,9795.900390625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.002711296081543,0.0,,,,,,,,,,,,""
7730747045,"Aug 31, 2022, 11:58:47 AM",Morning Run,Run,,1862,5.30,,,false,,,activities/7730747045.gpx,,,1862.0,1597.0,5302.31982421875,4.967968940734863,3.3201751708984375,13.479798316955566,11.779797554016113,54.599998474121094,66.9000015258789,5.9523797035217285,0.032061439007520676,,,,,,,,,431.11407470703125,,,,,,,,,,,,,,,,0.0,,1.0,5316.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.8476476669311523,0.0,,,,,,,,,,,,""
7736375584,"Sep 1, 2022, 12:16:37 PM",Morning Run,Run,,1799,5.08,,,false,,,activities/7736375584.gpx,,,1799.0,1523.0,5083.7900390625,4.916015625,3.338010549545288,12.822450637817383,13.222451210021973,54.099998474121094,60.900001525878906,8.498611450195312,-0.0078681455925107,,,,,,,,,413.3222961425781,,,,,,,,,,,,,,,,0.0,,1.0,5096.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.825897693634033,36.900001525878906,,,,,,,,,,,,""
7742515189,"Sep 2, 2022, 3:14:26 PM",Lunch Run,Run,,929,2.53,,,false,,,activities/7742515189.gpx,,,929.0,777.0,2534.85009765625,5.282006740570068,3.262355327606201,11.567638397216797,7.46763801574707,53.29999923706055,61.20000076293945,4.5837883949279785,0.16174526512622833,,,,,,,,,206.94091796875,,,,,,,,,,,,,,,,0.0,,1.0,2551.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.72857928276062,0.0,,,,,,,,,,,,""
7756031085,"Sep 4, 2022, 9:42:52 PM",Evening Run,Ride,,5979,22.51,,,false,,Kona Rove ST,activities/7756031085.gpx,,,5979.0,3907.0,22518.48046875,14.0600004196167,5.76362419128418,195.4210968017578,196.72108459472656,19.399999618530273,167.89999389648438,24.509803771972656,-0.005773031152784824,,,,,,,,77.90888977050781,339.3948974609375,,,,,,,,,,,,,,,,0.0,,1.0,22933.400390625,,,,,,,,,,,,,,,5858926.0,,,,,,,,,,,0.0,3.7662620544433594,761.0999755859375,,,,,,,,,,,,""
7757993889,"Sep 5, 2022, 12:19:58 PM",Morning Run,Run,,1830,5.25,,,false,,,activities/7757993889.gpx,,,1830.0,1582.0,5251.77978515625,5.613999843597412,3.319709062576294,9.673076629638672,9.673076629638672,56.70000076293945,66.9000015258789,6.191987991333008,0.0,,,,,,,,,426.80804443359375,,,,,,,,,,,,,,,,0.0,,1.0,5263.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.8698251247406006,0.0,,,,,,,,,,,,""
7763616047,"Sep 6, 2022, 12:31:35 PM",Course à pied matinale,Run,,1615,4.47,,,false,,,activities/7763616047.gpx,,,1615.0,1269.0,4474.080078125,6.345995903015137,3.5256738662719727,12.197965621948242,12.197965621948242,51.900001525878906,60.79999923706055,9.96275520324707,0.0,,,,,,,,,364.017822265625,,,,,,,,,,,,,,,,0.0,,1.0,4488.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.7703282833099365,0.0,,,,,,,,,,,,""
7769185502,"Sep 7, 2022, 12:04:25 PM",Course à pied matinale,Run,,2809,6.03,,,false,,,activities/7769185502.gpx,,,2809.0,1747.0,6031.39990234375,6.118066310882568,3.452432632446289,10.920833587646484,10.620833396911621,54.400001525878906,60.79999923706055,9.029484748840332,0.004973969422280788,,,,,,,,,490.4416198730469,,,,,,,,,,,,,,,,0.0,,1.0,6047.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.147169828414917,32.0,,,,,,,,,,,,""
7774670290,"Sep 8, 2022, 12:39:25 PM",Course à pied matinale,Run,,1298,4.05,,,false,,,activities/7774670290.gpx,,,1298.0,1179.0,4058.10009765625,5.785986423492432,3.4419848918914795,9.493725776672363,9.393725395202637,57.29999923706055,66.9000015258789,4.864494800567627,0.0024642073549330235,,,,,,,,,329.9507141113281,,,,,,,,,,,,,,,,0.0,,1.0,4068.800048828125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.126425266265869,0.0,,,,,,,,,,,,""
7777489109,"Sep 8, 2022, 10:08:55 PM",Vélo en soirée,Ride,,6462,35.32,,,false,,Kona Rove ST,activities/7777489109.gpx,,25.0,6462.0,5791.0,35322.7890625,13.404101371765137,6.099600791931152,105.55172729492188,105.55172729492188,12.699999809265137,61.400001525878906,8.243106842041016,0.0,,,,,,,,98.53931427001953,636.264892578125,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5858926.0,,,,,,,,,,,0.0,5.466231822967529,1310.0,,,,,,,,,,,,""
7782127995,"Sep 9, 2022, 9:11:59 PM",Evening Ride,Ride,,10303,56.39,,,false,,Kona Rove ST,activities/7782127995.gpx,,25.0,10303.0,9454.0,56395.48046875,10.786035537719727,5.9652509689331055,108.59239959716797,108.79239654541016,9.100000381469727,67.19999694824219,15.256792068481445,-0.0003546383522916585,,,,,,,,90.90520477294922,958.2509155273438,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5858926.0,,,,,,,,,,,0.0,5.473695278167725,3425.300048828125,,,,,,,,,,,,""
7793679109,"Sep 11, 2022, 9:15:04 PM",Evening Ride,Ride,,6286,19.94,,,false,,Kona Rove ST,activities/7793679109.gpx,,25.0,6286.0,4481.0,19946.4296875,12.282031059265137,4.451334476470947,114.85558319091797,111.85558319091797,16.200000762939453,89.5999984741211,10.76838493347168,0.015040285885334015,,,,,,,,77.28240966796875,386.12725830078125,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5858926.0,,,,,,,,,,,0.0,3.1731514930725098,0.0,,,,,,,,,,,,""
7795871750,"Sep 12, 2022, 12:34:37 PM",Morning Run,Run,,1774,5.17,,,false,,,activities/7795871750.gpx,,,1774.0,1553.0,5176.31982421875,5.390002250671387,3.3331100940704346,11.778070449829102,11.478070259094238,52.599998474121094,60.70000076293945,5.315618991851807,0.005795623175799847,,,,,,,,,420.9369201660156,,,,,,,,,,,,,,,,0.0,,1.0,5190.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.9178802967071533,235.1999969482422,,,,,,,,,,,,""
7796555307,"Aug 12, 2022, 3:00:00 PM",Day 1 P'tit Train du Nord Manual Upload,Ride,"",19285,117.95,,,false,"",Kona Rove ST,activities/8328132174.gpx.gz,,25.0,19285.0,19285.0,117950.5859375,7.249161720275879,6.116182804107666,479.2828674316406,529.2830200195312,209.0,483.3999938964844,17.82927703857422,-0.04239063337445259,,,,,,,,73.92810821533203,1589.6593017578125,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5858926.0,,,,,,,,,,,0.0,6.116182804107666,14941.0,,,,,,,,,,,,""
7796570414,"Aug 13, 2022, 2:00:00 PM",Day 2 P'tit Train du Nord Manual Upload,Ride,"",26077,159.48,,,false,"",Kona Rove ST,activities/8328149192.gpx.gz,,25.0,26077.0,26077.0,159483.125,7.2404465675354,6.115853786468506,611.2050170898438,561.2050170898438,209.0,483.3999938964844,14.624096870422363,0.031351279467344284,,,,,,,,74.03567504882812,2152.6513671875,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5858926.0,,,,,,,,,,,1.0,6.115853786468506,16065.2998046875,,,,,,,,,,,,""
7796591144,"Aug 15, 2022, 2:00:00 PM",Morning Ride P'tit Train du Nord Manual Upload,Ride,"",14065,86.02,,,false,"",Kona Rove ST,activities/8328172680.gpx.gz,,25.0,14065.0,14065.0,86027.7109375,7.263407230377197,6.116438865661621,351.9423828125,351.9419860839844,89.9000015258789,324.79998779296875,4.338132858276367,0.0,,,,,,,,70.30210876464844,1102.510986328125,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5858926.0,,,,,,,,,,,0.0,6.116438865661621,63855.30078125,,,,,,,,,,,,""
7806879567,"Sep 14, 2022, 12:47:35 PM",Morning Run,Run,,1518,4.68,,,false,,,activities/7806879567.gpx,,,1518.0,1385.0,4684.85986328125,5.204003810882568,3.382570266723633,8.574999809265137,8.274999618530273,52.599998474121094,61.70000076293945,7.048549175262451,0.006403606850653887,,,,,,,,,381.1040954589844,,,,,,,,,,,,,,,,0.0,,1.0,4699.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.08620548248291,202.8000030517578,,,,,,,,,,,,""
7819456260,"Sep 16, 2022, 2:12:05 PM",Evening Ride,Ride,,31941,136.17,,,false,,Kona Rove ST,activities/7819456260.gpx,,25.0,31941.0,25288.0,136178.296875,14.616015434265137,5.385095596313477,692.7376098632812,457.2375793457031,13.399999618530273,300.29998779296875,41.491695404052734,0.17293503880500793,,,,,,,,88.64803314208984,2499.530517578125,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5858926.0,,,,,,,,,,,0.0,4.263432502746582,28043.900390625,,,,,,,,,,,,""
7825178844,"Sep 17, 2022, 12:20:03 PM",Evening Ride,Ride,,43863,121.34,,,false,,Kona Rove ST,activities/7825178844.gpx,,25.0,43863.0,29015.0,121339.40625,15.384081840515137,4.181954383850098,1182.2784423828125,1163.0784912109375,150.5,358.8999938964844,45.22080612182617,0.01582338474690914,,,,,,,,77.22258758544922,2498.283935546875,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5858926.0,,,,,,,,,,,0.0,2.766327142715454,42457.69921875,,,,,,,,,,,,""
7830620159,"Sep 18, 2022, 11:38:38 AM",Evening Ride,Ride,,37869,141.86,,,false,,Kona Rove ST,activities/7830620159.gpx,,25.0,37869.0,28871.0,141865.640625,15.050000190734863,4.913776397705078,582.4721069335938,840.4721069335938,11.5,358.8999938964844,20.095151901245117,-0.1818622201681137,,,,,,,,67.08382415771484,2159.506591796875,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5858926.0,,,,,,,,,,,0.0,3.746220827102661,19872.19921875,,,,,,,,,,,,""
7869531331,"Sep 26, 2022, 11:51:15 AM",Morning Run,Run,,1495,4.68,,,false,,,activities/7869531331.gpx,,,1495.0,1376.0,4688.31005859375,5.130000114440918,3.4072020053863525,11.801862716674805,11.701862335205078,54.5,66.5,5.7736897468566895,0.002132964786142111,,,,,,,,,381.0473327636719,,,,,,,,,,,,,,,,0.0,,1.0,4698.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.135993242263794,0.0,,,,,,,,,,,,""
7874427070,"Sep 27, 2022, 12:01:02 PM",Morning Run,Run,,1182,3.65,,,false,,,activities/7874427070.gpx,,,1182.0,992.0,3650.320068359375,6.10400390625,3.679758071899414,5.601388931274414,5.401389122009277,57.20000076293945,63.0,5.190312385559082,0.005478971637785435,,,,,,,,,296.63775634765625,,,,,,,,,,,,,,,,0.0,,1.0,3658.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.088257312774658,0.0,,,,,,,,,,,,""
7879626003,"Sep 28, 2022, 12:01:52 PM",Morning Run,Run,,1690,4.95,,,false,,,activities/7879626003.gpx,,,1690.0,1426.0,4954.009765625,5.611999988555908,3.47406005859375,13.328888893127441,13.028888702392578,50.79999923706055,61.20000076293945,17.10192108154297,0.006055700592696667,,,,,,,,,404.0452880859375,,,,,,,,,,,,,,,,0.0,,1.0,4982.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.9313666820526123,0.0,,,,,,,,,,,,""
7927277155,"Oct 7, 2022, 7:57:46 PM",Afternoon Ride,Ride,,4747,15.98,,,false,,Kona Rove ST,activities/7927277155.gpx,,25.0,4747.0,3560.0,15982.919921875,11.052050590515137,4.489584445953369,53.89071273803711,57.39071273803711,46.5,69.5,4.936129093170166,-0.02189837582409382,,,,,,,,68.20845031738281,270.74664306640625,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,5858926.0,,,,,,,,,,,0.0,3.3669517040252686,1844.5999755859375,,,,,,,,,,,,""
7961330661,"Oct 14, 2022, 12:03:19 PM",Morning Run,Run,,1517,4.98,,,false,,,activities/7961330661.gpx,,,1517.0,1452.0,4983.60986328125,6.283984184265137,3.4322381019592285,21.204463958740234,21.004465103149414,43.5,61.79999923706055,9.53203010559082,0.004013155121356249,,,,,,,,,405.93475341796875,,,,,,,,,,,,,,,,0.0,,1.0,5005.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.285174608230591,0.0,,,,,,,,,,,,""
7975007236,"Oct 16, 2022, 4:42:18 PM",Evening Walk,Walk,,24652,27.48,,,false,,,activities/7975007236.gpx,,,24652.0,21059.0,27488.73046875,19.642993927001953,1.3053197860717773,309.3556213378906,309.6556091308594,19.200000762939453,224.39999389648438,49.11974334716797,-0.0010913562728092074,,,,,,,,,2229.140380859375,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.1150710582733154,2118.699951171875,,,,,,,,,,,,""
7976811240,"Oct 17, 2022, 11:58:17 AM",Morning Run,Run,,1855,5.65,,,false,,,activities/7976811240.gpx,,,1855.0,1635.0,5657.97998046875,4.963964939117432,3.460538148880005,10.854313850402832,11.054313659667969,51.79999923706055,60.79999923706055,8.1967134475708,-0.0035348304081708193,,,,,,,,,460.0723571777344,,,,,,,,,,,,,,,,0.0,,1.0,5673.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.050123929977417,0.0,,,,,,,,,,,,""
7981838321,"Oct 18, 2022, 12:06:05 PM",Morning Run,Run,,1113,3.21,,,false,,,activities/7981838321.gpx,,,1113.0,921.0,3215.580078125,5.824000358581543,3.491400718688965,9.115073204040527,9.41507339477539,57.0,66.5,6.091376304626465,-0.009329576045274734,,,,,,,,,261.5245361328125,,,,,,,,,,,,,,,,0.0,,1.0,3225.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.889110565185547,0.0,,,,,,,,,,,,""
7987171777,"Oct 19, 2022, 12:05:49 PM",Morning Run,Run,,1411,4.30,,,false,,,activities/7987171777.gpx,,,1411.0,1241.0,4305.93994140625,6.492993354797363,3.469733953475952,16.845317840576172,16.545316696166992,49.099998474121094,60.900001525878906,8.588277816772461,0.006967119872570038,,,,,,,,,350.556396484375,,,,,,,,,,,,,,,,0.0,,1.0,4322.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0516936779022217,0.0,,,,,,,,,,,,""
8011720764,"Oct 24, 2022, 12:04:08 PM",Morning Run,Run,,1235,3.65,,,false,,,activities/8011720764.gpx,,,1235.0,1050.0,3653.739990234375,5.5360107421875,3.4797523021698,9.492856979370117,9.29285717010498,57.20000076293945,66.9000015258789,2.743492603302002,0.005473843310028315,,,,,,,,,296.8729248046875,,,,,,,,,,,,,,,,0.0,,1.0,3660.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.958493947982788,0.0,,,,,,,,,,,,""
8016607510,"Oct 25, 2022, 12:10:51 PM",Morning Run,Run,,1175,3.48,,,false,,,activities/8016607510.gpx,,,1175.0,996.0,3482.93994140625,6.616003513336182,3.4969277381896973,7.859356880187988,7.759356498718262,52.599998474121094,58.29999923706055,6.24564790725708,0.0028711375780403614,,,,,,,,,283.2574157714844,,,,,,,,,,,,,,,,0.0,,1.0,3493.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.9642043113708496,0.0,,,,,,,,,,,,""
8021830663,"Oct 26, 2022, 12:12:51 PM",Morning Run,Run,,1026,3.05,,,false,,,activities/8021830663.gpx,,,1026.0,873.0,3056.93994140625,5.543993949890137,3.5016493797302246,9.171428680419922,9.071428298950195,57.29999923706055,66.5,9.508716583251953,0.00327124516479671,,,,,,,,,248.42803955078125,,,,,,,,,,,,,,,,0.0,,1.0,3063.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.97947359085083,0.0,,,,,,,,,,,,""
8026877265,"Oct 27, 2022, 12:00:35 PM",Morning Run,Run,,1582,5.01,,,false,,,activities/8026877265.gpx,,,1582.0,1409.0,5018.7001953125,6.781982421875,3.5618879795074463,12.883333206176758,12.583333015441895,50.79999923706055,60.79999923706055,5.747125148773193,0.005977643188089132,,,,,,,,,408.1972351074219,,,,,,,,,,,,,,,,0.0,,1.0,5033.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.172376871109009,0.0,,,,,,,,,,,,""
8031715808,"Oct 28, 2022, 12:02:39 PM",Morning Run,Run,,1620,5.43,,,false,,,activities/8031715808.gpx,,,1620.0,1539.0,5434.02978515625,4.923998832702637,3.530883550643921,12.573333740234375,12.773333549499512,55.5,69.9000015258789,5.908402442932129,-0.0036805097479373217,,,,,,,,,441.5993957519531,,,,,,,,,,,,,,,,0.0,,1.0,5445.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.354339361190796,0.0,,,,,,,,,,,,""
8036856315,"Oct 29, 2022, 12:51:00 PM",Morning Run,Run,,1385,4.82,,,false,,,activities/8036856315.gpx,,,1385.0,1285.0,4819.2001953125,5.666015625,3.7503502368927,22.32404327392578,22.124042510986328,43.29999923706055,59.0,5.045772075653076,0.0041500660590827465,,,,,,,,,392.3678894042969,,,,,,,,,,,,,,,,0.0,,1.0,4838.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.479566812515259,0.0,,,,,,,,,,,,""
8073135680,"Nov 5, 2022, 4:23:17 PM",Lunch Run,Run,,2188,6.97,,,false,,,activities/8073135680.gpx,,,2188.0,2034.0,6972.77001953125,6.889990329742432,3.428107261657715,30.6862735748291,29.98627471923828,52.900001525878906,67.69999694824219,6.830967426300049,0.010039051994681358,,,,,,,,,568.9476318359375,,,,,,,,,,,,,,,,0.0,,1.0,7016.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.186823606491089,0.0,,,,,,,,,,,,""
8078480772,"Nov 6, 2022, 3:59:19 PM",Lunch Run,Run,,1890,5.45,,,false,,,activities/8078480772.gpx,,,1890.0,1695.0,5457.3603515625,4.81201171875,3.219681739807129,15.954347610473633,15.65434741973877,43.5,59.599998474121094,8.247464179992676,0.005497163161635399,,,,,,,,,444.33221435546875,,,,,,,,,,,,,,,,0.0,,1.0,5479.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.8874921798706055,0.0,,,,,,,,,,,,""
8091894500,"Nov 9, 2022, 1:03:14 PM",Morning Run,Run,,997,3.12,,,false,,,activities/8091894500.gpx,,,997.0,898.0,3121.969970703125,5.476000785827637,3.476581335067749,7.372222423553467,7.0722222328186035,56.20000076293945,63.900001525878906,4.634991645812988,0.009609317407011986,,,,,,,,,253.75584411621094,,,,,,,,,,,,,,,,0.0,,1.0,3129.199951171875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.131364107131958,0.0,,,,,,,,,,,,""
8096612499,"Nov 10, 2022, 12:30:26 PM",Morning Run,Run,,1392,4.42,,,false,,,activities/8096612499.gpx,,,1392.0,1252.0,4421.10009765625,5.465999603271484,3.5312302112579346,7.635416507720947,7.335416793823242,52.400001525878906,61.0,16.47058868408203,0.006785641424357891,,,,,,,,,359.54962158203125,,,,,,,,,,,,,,,,0.0,,1.0,4433.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.1760776042938232,0.0,,,,,,,,,,,,""
8101590710,"Nov 11, 2022, 1:08:45 PM",Morning Run,Run,,1670,5.07,,,false,,,activities/8101590710.gpx,,,1670.0,1493.0,5073.2998046875,5.592016696929932,3.398057460784912,19.87268829345703,19.67268943786621,43.5,60.79999923706055,6.45754861831665,0.003942207433283329,,,,,,,,,413.04656982421875,,,,,,,,,,,,,,,,0.0,,1.0,5093.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0379040241241455,0.0,,,,,,,,,,,,""
8108510286,"Nov 12, 2022, 7:37:40 PM",Afternoon Run,Run,,2100,6.26,,,false,,,activities/8108510286.gpx,,,2100.0,1881.0,6267.169921875,5.593945503234863,3.3318288326263428,14.624019622802734,14.324019432067871,48.599998474121094,61.70000076293945,5.006263732910156,0.004786849487572908,,,,,,,,,509.2632751464844,,,,,,,,,,,,,,,,0.0,,1.0,6280.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.9843666553497314,369.6000061035156,,,,,,,,,,,,""
8116631448,"Nov 14, 2022, 1:04:43 PM",Morning Run,Run,,1726,4.85,,,false,,,activities/8116631448.gpx,,,1726.0,1378.0,4856.0400390625,6.839990139007568,3.5239768028259277,9.270000457763672,9.369999885559082,50.79999923706055,60.900001525878906,12.350512504577637,-0.0020592911168932915,,,,,,,,,395.1331787109375,,,,,,,,,,,,,,,,0.0,,1.0,4872.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.813464641571045,0.0,,,,,,,,,,,,""
8121309750,"Nov 15, 2022, 1:06:29 PM",Morning Run,Run,,1344,4.09,,,false,,,activities/8121309750.gpx,,,1344.0,1203.0,4094.179931640625,5.5679931640625,3.403308391571045,11.789405822753906,11.18940544128418,57.20000076293945,66.5,9.005256652832031,0.014654949307441711,,,,,,,,,333.1295471191406,,,,,,,,,,,,,,,,0.0,,1.0,4108.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.046264886856079,0.0,,,,,,,,,,,,""
